CompileType,PopulationSize,Total1Ptx2Jit3,ParallelismLevel
2,20,1,2,22.0141,0.5997,0.5754,0.6151,0.6004
2,20,3,2,68.0528,39.7082,27.0127,36.3997,33.7277
2,20,2,2,788.6008,593.9906,520.5474,512.9081,492.0437
2,20,1,2,1.0879,0.5911,0.5738,0.5808,0.6647
2,20,3,2,35.6001,47.2367,45.721,39.2099,57.8815
2,20,2,2,479.35,490.186,502.2225,529.6209,539.1464
2,20,1,2,1.0378,0.5643,0.4416,0.5024,0.5026
2,20,3,2,43.36,37.4344,25.5418,19.5441,13.0701
2,20,2,2,569.8286,522.969,472.7135,469.4381,477.6139
2,20,1,2,1.0678,0.5729,0.5507,0.5136,0.5179
2,20,3,2,44.284,41.271,30.7238,30.2428,40.9235
2,20,2,2,619.5394,566.2893,484.8163,470.8634,469.9001
2,20,1,2,1.0756,0.437,0.5188,0.5606,0.4709
2,20,3,2,54.8544,72.0968,35.8687,47.4129,27.5751
2,20,2,2,536.3369,958.942,755.8401,731.04,633.9273
2,20,1,2,1.038,0.4545,0.4984,0.5376,0.5091
2,20,3,2,40.7611,49.7185,47.0524,41.7332,55.8143
2,20,2,2,540.2026,460.7912,500.9749,456.804,511.8129
2,20,1,2,1.0811,0.5125,0.4772,0.4796,0.4737
2,20,3,2,31.4662,37.9248,21.0705,17.5888,19.8029
2,20,2,2,578.5985,514.142,462.7952,428.1681,430.9091
2,20,1,2,1.0649,0.5548,0.5086,0.4776,0.5052
2,20,3,2,59.9513,33.7467,24.2595,20.7915,20.6561
2,20,2,2,531.0022,449.6489,437.6441,435.4162,432.7361
2,20,1,2,1.0337,0.5699,0.5582,0.5175,0.4957
2,20,3,2,60.0441,53.4416,57.6273,40.3128,40.8254
2,20,2,2,529.8365,475.4502,465.2947,453.8825,455.1397
2,20,1,2,1.5057,0.5441,0.575,0.615,0.5787
2,20,3,2,41.2607,29.7143,35.0913,44.0551,44.5441
2,20,2,2,498.1649,445.179,443.4747,447.6112,458.7837
2,40,1,2,1.2742,0.7625,0.5926,0.6781,0.6523
2,40,3,2,127.7746,83.747,52.2987,53.9186,41.1464
2,40,2,2,719.0031,517.5031,487.9735,485.6431,475.3873
2,40,1,2,1.399,0.6795,0.6132,0.5486,0.6006
2,40,3,2,86.6722,39.1207,22.6421,22.326,29.6287
2,40,2,2,509.0126,470.5818,481.7569,456.3404,451.6131
2,40,1,2,1.2126,0.7236,0.7185,0.7309,0.7484
2,40,3,2,89.0211,67.3373,65.3633,64.5935,78.2277
2,40,2,2,559.3247,487.1219,477.7914,480.7889,484.1724
2,40,1,2,1.3047,0.8083,0.7777,0.6083,0.6871
2,40,3,2,126.9666,112.5034,69.118,35.4743,30.1347
2,40,2,2,553.6246,607.8803,494.1264,467.3899,458.5455
2,40,1,2,1.2091,0.7565,0.6561,0.6843,0.6099
2,40,3,2,140.2694,66.9248,39.7316,37.1461,17.7024
2,40,2,2,588.1257,491.2093,460.8592,456.6936,453.1139
2,40,1,2,1.2366,0.8141,0.7426,0.7116,0.6576
2,40,3,2,152.8333,69.3411,75.5102,70.2207,63.4967
2,40,2,2,757.5087,510.6994,510.6493,506.795,486.8611
2,40,1,2,1.1673,0.7284,0.8012,0.8138,0.764
2,40,3,2,86.404,69.043,82.3604,70.8083,55.5719
2,40,2,2,505.8691,499.6585,497.6046,494.5559,485.2211
2,40,1,2,1.3295,0.7814,0.9543,0.7804,0.747
2,40,3,2,116.5645,80.9963,63.8426,41.5153,27.8256
2,40,2,2,551.4974,526.5492,519.327,492.6967,482.7387
2,40,1,2,1.2262,0.6599,0.7184,0.8191,0.7335
2,40,3,2,81.739,73.7799,60.4043,83.0605,44.6889
2,40,2,2,536.0426,613.324,498.4678,509.8176,475.974
2,40,1,2,1.2853,0.7424,0.7493,0.7473,0.7231
2,40,3,2,149.4102,62.7874,56.2211,62.8694,44.7354
2,40,2,2,723.897,498.385,489.9439,492.2293,476.1334
2,60,1,2,1.5083,0.8146,0.8394,0.8699,0.8317
2,60,3,2,156.3235,53.7174,39.781,49.4637,48.6797
2,60,2,2,597.9699,515.3726,491.0923,503.9903,510.7471
2,60,1,2,1.3686,0.8702,0.8846,0.8742,0.8517
2,60,3,2,95.971,76.9693,75.2367,57.3131,45.9684
2,60,2,2,578.9562,546.6498,539.8162,520.6708,510.996
2,60,1,2,1.4837,1.0542,1.2301,1.6419,1.2224
2,60,3,2,137.5613,142.7692,229.1975,394.0192,241.9537
2,60,2,2,574.6864,576.5048,590.1098,609.4126,605.4505
2,60,1,2,1.5676,1.0093,1.3888,1.0269,1.0466
2,60,3,2,137.8406,122.5292,91.4218,88.4953,102.1011
2,60,2,2,599.5435,580.3894,549.7386,544.719,552.2521
2,60,1,2,1.6323,1.3378,0.961,0.8363,0.9483
2,60,3,2,177.5167,185.2411,138.9006,92.666,122.1209
2,60,2,2,585.8518,629.9002,560.5346,547.0655,561.2371
2,60,1,2,1.6351,1.226,0.94,0.9016,0.9379
2,60,3,2,306.5134,113.7499,90.3959,77.7953,76.8378
2,60,2,2,867.2592,532.8819,526.9238,530.139,521.4796
2,60,1,2,1.4845,0.9786,0.9327,0.8954,0.7555
2,60,3,2,207.5462,86.7117,77.3392,76.301,42.4493
2,60,2,2,583.0408,526.4285,523.1777,528.9848,495.31
2,60,1,2,1.4532,0.8907,0.9071,0.8485,0.8588
2,60,3,2,140.085,71.426,60.0003,49.4046,39.021
2,60,2,2,553.917,535.4506,521.0437,505.474,499.5714
2,60,1,2,7.4246,0.9884,0.9644,1.1744,0.8103
2,60,3,2,464.1851,111.111,88.4394,64.5938,45.6302
2,60,2,2,606.7972,559.4199,530.1456,508.1736,490.2924
2,60,1,2,1.4557,0.999,0.9524,0.8052,0.8817
2,60,3,2,175.4896,99.1078,76.4419,46.7751,53.504
2,60,2,2,583.2101,566.5964,531.1777,502.4235,502.2143
2,80,1,2,1.9285,1.2896,1.1416,1.1427,1.7774
