CompileType,PopulationSize,Total1Ptx2Jit3Fitness4,ParallelismLevel
1,20,1,8,31.8256,5.1327,5.5741,5.5764,5.5869
1,20,3,8,8.4828,2.8723,4.5324,4.0248,3.9553
1,20,2,8,5731.3562,537.5224,505.6464,546.6719,510.6777
1,20,4,8,4472,4472,4472,4360,4360
1,20,1,8,6.6558,5.7534,6.273,5.903,5.5289
1,20,3,8,3.1805,2.4857,5.8427,5.1436,1.918
1,20,2,8,512.6014,510.5208,545.9434,501.283,530.4115
1,20,4,8,4440,4440,4256,4256,4176
1,20,1,8,6.9308,6.1811,1.9044,1.9998,1.9694
1,20,3,8,2.9308,2.3596,1.4432,1.402,1.1965
1,20,2,8,531.9482,502.258,529.7229,530.062,526.5376
1,20,4,8,4664,4664,4540,4412,4220
1,20,1,8,2.4922,1.8922,1.8391,2.1117,1.777
1,20,3,8,2.4758,6.2466,3.1706,2.8691,3.0032
1,20,2,8,522.9115,506.6773,575.346,496.4172,540.6145
1,20,4,8,4580,4448,4448,4448,4448
1,20,1,8,3.6248,2.1475,2.1599,1.9541,1.925
1,20,3,8,1.1655,1.7032,1.2126,3.9763,7.7309
1,20,2,8,527.7188,509.9472,530.4697,502.9039,525.5864
1,20,4,8,4028,4008,4008,3996,3996
1,20,1,8,2.6314,1.8844,2.1135,1.9376,2.0225
1,20,3,8,1.4253,1.8684,3.0415,31.8218,2.8276
1,20,2,8,518.4464,499.7603,517.6287,486.4364,514.5273
1,20,4,8,4540,4476,4340,4340,4340
1,20,1,8,2.5597,1.9728,1.8241,1.8387,1.9394
1,20,3,8,1.5579,1.8015,2.0505,3.9886,2.3983
1,20,2,8,502.8139,489.423,496.5013,480.702,498.4692
1,20,4,8,4400,4400,4400,4400,4336
1,20,1,8,2.6571,2.4038,3.3024,1.8554,1.9922
1,20,3,8,1.5453,1.6776,1.7876,3.8401,2.2748
1,20,2,8,499.937,481.0512,490.686,475.871,496.438
1,20,4,8,4432,4432,4296,4296,4296
1,20,1,8,2.6592,1.9254,1.8285,1.9167,1.9179
1,20,3,8,2.0515,2.2899,3.8021,1.3919,1.3144
1,20,2,8,489.0343,475.1468,506.9883,493.6717,508.24
1,20,4,8,4376,4376,4340,4340,4216
1,20,1,8,7.7254,1.8808,2.0353,1.9299,1.9292
1,20,3,8,9.2234,4.348,2.684,1.6262,1.4693
1,20,2,8,501.8791,606.4181,501.7427,490.537,487.9418
1,20,4,8,3982,3982,3982,3982,3982
1,40,1,8,7.615,7.2226,6.5045,7.06,7.3861
1,40,3,8,2.0833,2.3676,2.6941,1.8006,1.3624
1,40,2,8,500.9084,484.8172,501.1319,487.4351,500.1726
1,40,4,8,4512,4328,4328,4328,4176
1,40,1,8,7.626,8.0689,27.3437,8.0386,7.7191
1,40,3,8,2.9017,2.0583,5.7473,2.4144,2.051
1,40,2,8,492.6474,483.9199,493.5312,479.7928,496.6015
1,40,4,8,4520,4520,4456,4380,4316
1,40,1,8,7.9744,7.6916,7.4796,7.9017,30.1915
1,40,3,8,2.3506,3.2523,3.3021,2.2433,1.0915
1,40,2,8,513.3066,489.8613,497.2078,502.993,495.8688
1,40,4,8,4460,4460,4244,4244,4176
1,40,1,8,6.0497,18.5929,8.4565,7.9256,5.5015
1,40,3,8,1.7614,1.4402,6.0116,6.0065,1.3169
1,40,2,8,500.656,504.2649,507.5062,476.1235,501.5413
1,40,4,8,4232,3936,3936,3936,3936
1,40,1,8,5.9516,5.1879,5.53,5.3259,5.5069
1,40,3,8,2.1427,3.5081,3.1079,1.8198,1.3646
1,40,2,8,528.4912,484.1522,500.9654,492.9634,489.1335
1,40,4,8,4408,4408,4368,4280,4280
1,40,1,8,5.5793,5.3032,5.3833,5.1983,7.8266
1,40,3,8,2.7513,2.7105,3.7645,1.9617,1.3112
1,40,2,8,499.6868,487.1754,494.038,502.7448,494.7735
1,40,4,8,4532,4496,4496,4148,4148
1,40,1,8,5.8469,5.1759,5.0595,5.1774,5.3238
1,40,3,8,1.3884,2.3974,5.5352,5.968,2.0321
1,40,2,8,490.2575,501.5577,493.4052,488.6462,493.1837
1,40,4,8,4544,4384,4288,4288,4272
1,40,1,8,10.1456,5.7072,24.7603,12.3164,8.0015
1,40,3,8,13.589,2.2356,38.4458,22.0043,5.154
1,40,2,8,532.1122,509.25,498.965,494.622,539.1074
1,40,4,8,4752,4496,4496,4424,3960
1,40,1,8,6.3449,5.7658,5.2093,5.1034,5.6424
1,40,3,8,3.0686,2.4801,6.4751,4.8315,2.0211
