CompileType,PopulationSize,Total1Ptx2Jit3,ParallelismLevel
1,20,1,4,21.6592,1.1115,1.1012,1.0293,1.0691
1,20,3,4,6.1748,1.3625,0.8313,0.619,0.8383
1,20,2,4,3035.2894,476.8576,492.003,494.2488,488.1427
1,20,1,4,1.3534,1.3735,1.995,1.0171,1.0222
1,20,3,4,1.4568,1.6209,8.6533,2.0521,1.7172
1,20,2,4,501.0549,495.9176,495.1954,494.4634,504.9926
1,20,1,4,1.3044,1.0385,1.0466,1.01,0.9518
1,20,3,4,1.4342,0.6022,0.8631,0.5966,0.8144
1,20,2,4,498.6671,504.8597,510.9814,508.7241,504.6901
1,20,1,4,1.4929,1.0652,1.0093,0.9224,1.0398
1,20,3,4,1.3406,0.7101,1.0077,1.0467,0.9376
1,20,2,4,491.9323,493.7432,495.4143,483.0041,479.8072
1,20,1,4,1.523,1.1419,1.0006,1.0667,0.9593
1,20,3,4,1.3358,0.8188,0.8276,0.6459,0.8082
1,20,2,4,518.777,498.7174,490.528,485.1498,486.2053
1,20,1,4,1.4635,1.0241,0.9276,0.9752,1.0661
1,20,3,4,1.2604,0.5902,0.8389,0.6965,0.9475
1,20,2,4,493.9208,478.5608,489.2606,482.2919,490.8973
1,20,1,4,1.5145,0.941,0.9817,1.0428,1.0487
1,20,3,4,1.3253,1.4707,0.8676,1.1606,0.883
1,20,2,4,499.1074,490.8644,490.1526,485.4301,484.4077
1,20,1,4,1.4461,1.0228,0.991,1.2444,1.0453
1,20,3,4,1.3442,1.1186,1.3002,1.0811,1.2295
1,20,2,4,481.0355,487.8175,475.1917,479.3753,491.6965
1,20,1,4,1.5062,0.9126,0.9441,0.9985,0.9877
1,20,3,4,1.5344,1.1357,1.1766,0.9655,0.9847
1,20,2,4,490.3725,472.1577,481.8439,479.9122,477.8772
1,20,1,4,1.4736,0.9371,0.969,1.1485,1.1649
1,20,3,4,1.5223,1.0886,1.1319,1.7062,1.0161
1,20,2,4,471.2034,480.3045,509.3801,503.8765,510.1883
1,40,1,4,1.6079,1.2278,1.1671,1.0424,1.0648
1,40,3,4,1.6888,0.9042,1.1571,2.0551,1.1212
1,40,2,4,501.5156,497.9344,496.1398,489.6465,480.3466
1,40,1,4,1.6231,1.2777,1.1425,1.0339,1.1496
1,40,3,4,1.3667,0.7435,0.8833,1.814,0.8288
1,40,2,4,503.4894,497.3144,492.6758,475.9761,485.9579
1,40,1,4,1.5804,1.0606,1.2022,1.2196,1.0967
1,40,3,4,1.3487,0.6325,1.1433,1.132,0.9055
1,40,2,4,500.2603,496.8488,478.6747,495.651,489.2559
1,40,1,4,5.9336,1.1638,1.0659,1.119,1.1799
1,40,3,4,1.5787,0.6601,0.8748,0.8622,1.0793
1,40,2,4,493.7734,505.8784,477.9914,485.9744,516.0035
1,40,1,4,1.6994,1.1649,1.1374,1.1987,1.0718
1,40,3,4,1.6379,0.7035,0.8843,0.5941,0.8303
1,40,2,4,519.5468,519.3982,496.1311,500.8826,496.3789
1,40,1,4,1.5682,1.1971,1.1508,1.0939,1.1
1,40,3,4,1.3243,0.7082,0.8537,0.6026,0.8392
1,40,2,4,500.5491,509.1625,504.0028,487.1727,484.6013
1,40,1,4,1.6124,1.0983,1.1104,1.103,1.1607
1,40,3,4,1.9053,0.7145,0.8863,0.5843,0.8343
1,40,2,4,509.2958,509.8924,503.1016,474.3526,480.8404
1,40,1,4,1.6963,1.1685,1.1351,1.1712,1.0691
1,40,3,4,1.3535,0.6435,0.8523,1.1277,0.8634
1,40,2,4,516.4788,501.9664,527.6618,486.9193,477.6227
1,40,1,4,1.8596,1.0643,1.1106,1.054,1.1341
1,40,3,4,1.5703,1.6624,0.8096,0.5742,0.8506
1,40,2,4,512.5777,498.7416,494.9648,498.2747,506.0155
1,40,1,4,1.2803,1.0591,1.1563,1.0788,1.1088
1,40,3,4,1.5459,3.0515,1.2742,0.5812,0.8625
1,40,2,4,503.8164,500.0855,500.6039,486.3796,484.3843
1,60,1,4,1.5439,1.2548,1.317,1.266,1.3072
1,60,3,4,2.0826,3.2949,2.6567,0.6,1.0063
1,60,2,4,524.5591,518.5167,486.0093,495.5734,510.2356
1,60,1,4,1.4917,1.2141,1.2755,1.2159,1.297
1,60,3,4,3.0601,2.138,1.9253,2.8815,0.9449
1,60,2,4,526.2806,520.4559,494.0135,491.9439,495.1198
1,60,1,4,1.4457,1.2826,1.2993,1.2424,1.2188
1,60,3,4,1.1584,10.3806,5.1126,4.1513,2.2502
1,60,2,4,549.4825,505.6923,506.0265,510.28,510.4104
1,60,1,4,1.4619,1.2771,1.2697,1.2422,1.2368
1,60,3,4,2.9289,2.9908,1.9954,3.3018,2.1405
1,60,2,4,530.4288,529.541,502.5736,527.1405,515.6415
1,60,1,4,1.3922,1.2327,1.4543,1.3677,1.3575
1,60,3,4,2.3757,2.8741,1.3276,0.8715,1.0842
1,60,2,4,515.2853,509.5882,504.321,502.0307,485.6526
1,60,1,4,1.5046,1.2344,1.2397,1.1742,1.2285
1,60,3,4,1.9422,2.874,1.2394,3.3688,2.1373
1,60,2,4,506.9339,500.7,499.4316,481.9863,498.382
1,60,1,4,1.5106,1.2847,1.251,1.323,1.428
1,60,3,4,2.6279,3.2496,0.6571,0.9814,0.6955
1,60,2,4,566.6021,525.245,512.6385,511.5772,503.0876
